epoch,consensus_stage,consensus_stage_name,n_subjects_contributing
6674,0,Awake,1
6675,0,Awake,1
6676,0,Awake,1
6677,0,Awake,1
6678,0,Awake,1
6679,0,Awake,1
6680,0,Awake,1
6681,0,Awake,1
6682,0,Awake,1
6683,0,Awake,1
6684,0,Awake,1
6685,0,Awake,1
6686,0,Awake,1
6687,0,Awake,1
6688,0,Awake,1
6689,0,Awake,1
6690,0,Awake,1
6691,0,Awake,1
6692,0,Awake,1
6693,0,Awake,1
6694,0,Awake,1
6695,0,Awake,1
6696,0,Awake,1
6697,0,Awake,1
6698,0,Awake,1
6699,0,Awake,1
6700,0,Awake,1
6701,0,Awake,1
6702,0,Awake,1
6703,0,Awake,1
6704,0,Awake,1
6705,0,Awake,1
6706,0,Awake,1
6707,0,Awake,1
6708,0,Awake,1
6709,0,Awake,1
6710,0,Awake,1
6711,0,Awake,1
6712,0,Awake,1
6713,0,Awake,1
6714,0,Awake,1
6715,0,Awake,1
6716,0,Awake,1
6717,0,Awake,1
6718,0,Awake,1
6719,0,Awake,1
6720,0,Awake,1
6721,0,Awake,1
6722,1,N1,1
6723,1,N1,1
6724,1,N1,1
6725,1,N1,1
6726,3,N3,1
6727,3,N3,1
6728,3,N3,1
6729,3,N3,1
6730,3,N3,1
6731,3,N3,1
6732,3,N3,1
6733,3,N3,1
6734,3,N3,1
6735,3,N3,1
6736,3,N3,1
6737,3,N3,1
6738,3,N3,1
6739,3,N3,1
6740,3,N3,1
6741,3,N3,1
6742,3,N3,1
6743,2,N2,1
6744,2,N2,1
6745,2,N2,1
6746,2,N2,1
6747,3,N3,1
6748,3,N3,1
6749,1,N1,1
6750,1,N1,1
6751,1,N1,1
6752,1,N1,1
6753,1,N1,1
6754,1,N1,1
6755,1,N1,1
6756,1,N1,1
6757,1,N1,1
6758,1,N1,1
6759,1,N1,1
6760,1,N1,1
6761,1,N1,1
6762,1,N1,1
6763,1,N1,1
6764,1,N1,1
6765,1,N1,1
6766,1,N1,1
6767,1,N1,1
6768,1,N1,1
6769,3,N3,1
6770,3,N3,1
6771,3,N3,1
6772,3,N3,1
6773,3,N3,1
6774,3,N3,1
6775,3,N3,1
6776,3,N3,1
6777,3,N3,1
6778,3,N3,1
6779,3,N3,1
6780,4,REM,1
6781,4,REM,1
6782,4,REM,1
6783,4,REM,1
6784,4,REM,1
6785,3,N3,1
6786,3,N3,1
6787,3,N3,1
6788,1,N1,1
6789,1,N1,1
6790,0,Awake,1
6791,0,Awake,1
6792,0,Awake,1
6793,0,Awake,1
6794,0,Awake,1
6795,0,Awake,1
6796,0,Awake,1
6797,0,Awake,1
6798,0,Awake,1
6799,3,N3,1
6800,3,N3,1
6801,3,N3,1
6802,3,N3,1
6803,3,N3,1
6804,3,N3,1
6805,0,Awake,1
6806,0,Awake,1
6807,0,Awake,1
6808,0,Awake,1
6809,0,Awake,1
6810,0,Awake,1
6811,0,Awake,1
6812,0,Awake,1
6813,0,Awake,1
6814,0,Awake,1
6815,0,Awake,1
6816,0,Awake,1
6817,0,Awake,1
6818,0,Awake,1
6819,0,Awake,1
6820,0,Awake,1
6821,0,Awake,1
6822,0,Awake,1
6823,0,Awake,1
6824,0,Awake,1
6825,0,Awake,1
6826,0,Awake,1
6827,1,N1,1
6828,1,N1,1
6829,1,N1,1
6830,1,N1,1
6831,1,N1,1
6832,0,Awake,1
6833,0,Awake,1
6834,0,Awake,1
6835,0,Awake,1
6836,0,Awake,1
6837,0,Awake,1
6838,1,N1,1
6839,1,N1,1
6840,2,N2,1
6841,2,N2,1
6842,2,N2,1
6843,2,N2,1
6844,2,N2,1
6845,2,N2,1
6846,2,N2,1
6847,2,N2,1
6848,2,N2,1
6849,2,N2,1
6850,2,N2,1
6851,2,N2,1
6852,2,N2,1
6853,2,N2,1
6854,2,N2,1
6855,2,N2,1
6856,2,N2,1
6857,2,N2,1
6858,2,N2,1
6859,2,N2,1
6860,2,N2,1
6861,2,N2,1
6862,2,N2,1
6863,2,N2,1
6864,2,N2,1
6865,2,N2,1
6866,0,Awake,1
6867,0,Awake,1
6868,0,Awake,1
6869,0,Awake,1
6870,0,Awake,1
6871,0,Awake,1
6872,2,N2,1
6873,2,N2,1
6874,2,N2,1
6875,2,N2,1
6876,2,N2,1
6877,2,N2,1
6878,2,N2,1
6879,2,N2,1
6880,2,N2,1
6881,2,N2,1
6882,2,N2,1
6883,2,N2,1
6884,2,N2,1
6885,2,N2,1
6886,2,N2,1
6887,2,N2,1
6888,2,N2,1
6889,2,N2,1
6890,2,N2,1
6891,2,N2,1
6892,2,N2,1
6893,2,N2,1
6894,2,N2,1
6895,2,N2,1
6896,2,N2,1
6897,2,N2,1
6898,2,N2,1
6899,2,N2,1
6900,2,N2,1
6901,3,N3,1
6902,3,N3,1
6903,3,N3,1
6904,3,N3,1
6905,3,N3,1
6906,3,N3,1
6907,3,N3,1
6908,3,N3,1
6909,3,N3,1
6910,3,N3,1
6911,2,N2,1
6912,2,N2,1
6913,2,N2,1
6914,2,N2,1
6915,2,N2,1
6916,2,N2,1
6917,2,N2,1
6918,2,N2,1
6919,2,N2,1
6920,2,N2,1
6921,2,N2,1
6922,2,N2,1
6923,2,N2,1
6924,2,N2,1
6925,2,N2,1
6926,2,N2,1
6927,2,N2,1
6928,2,N2,1
6929,2,N2,1
6930,2,N2,1
6931,2,N2,1
6932,2,N2,1
6933,2,N2,1
6934,2,N2,1
6935,2,N2,1
6936,2,N2,1
6937,2,N2,1
6938,2,N2,1
6939,2,N2,1
6940,2,N2,1
6941,2,N2,1
6942,2,N2,1
6943,2,N2,1
6944,2,N2,1
6945,2,N2,1
6946,2,N2,1
6947,3,N3,1
6948,3,N3,1
6949,3,N3,1
6950,3,N3,1
6951,3,N3,1
6952,3,N3,1
6953,3,N3,1
6954,3,N3,1
6955,3,N3,1
6956,3,N3,1
6957,3,N3,1
6958,3,N3,1
6959,3,N3,1
6960,3,N3,1
6961,3,N3,1
6962,3,N3,1
6963,3,N3,1
6964,3,N3,1
6965,3,N3,1
6966,3,N3,1
6967,3,N3,1
6968,3,N3,1
6969,3,N3,1
6970,3,N3,1
6971,2,N2,1
6972,2,N2,1
6973,2,N2,1
6974,2,N2,1
6975,2,N2,1
6976,2,N2,1
6977,2,N2,1
6978,3,N3,1
6979,3,N3,1
6980,3,N3,1
6981,3,N3,1
6982,3,N3,1
6983,2,N2,1
6984,2,N2,1
6985,2,N2,1
6986,2,N2,1
6987,2,N2,1
6988,2,N2,1
6989,2,N2,1
6990,2,N2,1
6991,2,N2,1
6992,2,N2,1
6993,2,N2,1
6994,2,N2,1
6995,2,N2,1
6996,2,N2,1
6997,2,N2,1
6998,2,N2,1
6999,2,N2,1
7000,2,N2,1
7001,2,N2,1
7002,2,N2,1
7003,2,N2,1
7004,2,N2,1
7005,2,N2,1
7006,2,N2,1
7007,2,N2,1
7008,2,N2,1
7009,2,N2,1
7010,2,N2,1
7011,2,N2,1
7012,2,N2,1
7013,2,N2,1
7014,2,N2,1
7015,2,N2,1
7016,2,N2,1
7017,2,N2,1
7018,2,N2,1
7019,2,N2,1
7020,2,N2,1
7021,2,N2,1
7022,2,N2,1
7023,2,N2,1
7024,2,N2,1
7025,3,N3,1
7026,3,N3,1
7027,3,N3,1
7028,3,N3,1
7029,3,N3,1
7030,3,N3,1
7031,3,N3,1
7032,3,N3,1
7033,3,N3,1
7034,3,N3,1
7035,3,N3,1
7036,2,N2,1
7037,2,N2,1
7038,2,N2,1
7039,2,N2,1
7040,2,N2,1
7041,2,N2,1
7042,2,N2,1
7043,2,N2,1
7044,2,N2,1
7045,2,N2,1
7046,2,N2,1
7047,2,N2,1
7048,2,N2,1
7049,2,N2,1
7050,2,N2,1
7051,2,N2,1
7052,2,N2,1
7053,2,N2,1
7054,2,N2,1
7055,2,N2,1
7056,2,N2,1
7057,2,N2,1
7058,2,N2,1
7059,2,N2,1
7060,2,N2,1
7061,2,N2,1
7062,2,N2,1
7063,2,N2,1
7064,2,N2,1
7065,2,N2,1
7066,2,N2,1
7067,2,N2,1
7068,2,N2,1
7069,2,N2,1
7070,2,N2,1
7071,2,N2,1
7072,2,N2,1
7073,2,N2,1
7074,2,N2,1
7075,2,N2,1
7076,2,N2,1
7077,2,N2,1
7078,2,N2,1
7079,2,N2,1
7080,2,N2,1
7081,2,N2,1
7082,2,N2,1
7083,2,N2,1
7084,2,N2,1
7085,2,N2,1
7086,2,N2,1
7087,2,N2,1
7088,3,N3,1
7089,3,N3,1
7090,3,N3,1
7091,3,N3,1
7092,3,N3,1
7093,3,N3,1
7094,3,N3,1
7095,4,REM,1
7096,4,REM,1
7097,4,REM,1
7098,4,REM,1
7099,4,REM,1
7100,4,REM,1
7101,4,REM,1
7102,4,REM,1
7103,4,REM,1
7104,4,REM,1
7105,3,N3,1
7106,3,N3,1
7107,3,N3,1
7108,3,N3,1
7109,3,N3,1
7110,3,N3,1
7111,3,N3,1
7112,3,N3,1
7113,3,N3,1
7114,3,N3,1
7115,3,N3,1
7116,3,N3,1
7117,3,N3,1
7118,3,N3,1
7119,3,N3,1
7120,3,N3,1
7121,3,N3,1
7122,3,N3,1
7123,3,N3,1
7124,2,N2,1
7125,2,N2,1
7126,2,N2,1
7127,2,N2,1
7128,2,N2,1
7129,2,N2,1
7130,2,N2,1
7131,2,N2,1
7132,2,N2,1
7133,2,N2,1
7134,2,N2,1
7135,2,N2,1
7136,2,N2,1
7137,2,N2,1
7138,2,N2,1
7139,2,N2,1
7140,2,N2,1
7141,2,N2,1
7142,2,N2,1
7143,2,N2,1
7144,2,N2,1
7145,2,N2,1
7146,2,N2,1
7147,2,N2,1
7148,2,N2,1
7149,2,N2,1
7150,2,N2,1
7151,2,N2,1
7152,2,N2,1
7153,2,N2,1
7154,2,N2,1
7155,2,N2,1
7156,2,N2,1
7157,2,N2,1
7158,2,N2,1
7159,2,N2,1
7160,2,N2,1
7161,2,N2,1
7162,2,N2,1
7163,2,N2,1
7164,2,N2,1
7165,2,N2,1
7166,2,N2,1
7167,2,N2,1
7168,2,N2,1
7169,2,N2,1
7170,2,N2,1
7171,2,N2,1
7172,2,N2,1
7173,2,N2,1
7174,2,N2,1
7175,2,N2,1
7176,2,N2,1
7177,2,N2,1
7178,2,N2,1
7179,2,N2,1
7180,2,N2,1
7181,2,N2,1
7182,2,N2,1
7183,2,N2,1
7184,2,N2,1
7185,2,N2,1
7186,2,N2,1
7187,2,N2,1
7188,2,N2,1
7189,2,N2,1
7190,2,N2,1
7191,2,N2,1
7192,2,N2,1
7193,2,N2,1
7194,2,N2,1
7195,2,N2,1
7196,2,N2,1
7197,2,N2,1
7198,2,N2,1
7199,2,N2,1
7200,2,N2,1
7201,2,N2,1
7202,2,N2,1
7203,2,N2,1
7204,2,N2,1
7205,2,N2,1
7206,2,N2,1
7207,2,N2,1
7208,2,N2,1
7209,2,N2,1
7210,2,N2,1
7211,2,N2,1
7212,2,N2,1
7213,2,N2,1
7214,2,N2,1
7215,2,N2,1
7216,2,N2,1
7217,2,N2,1
7218,2,N2,1
7219,2,N2,1
7220,2,N2,1
7221,2,N2,1
7222,3,N3,1
7223,3,N3,1
7224,3,N3,1
7225,3,N3,1
7226,3,N3,1
7227,3,N3,1
7228,3,N3,1
7229,2,N2,1
7230,2,N2,1
7231,2,N2,1
7232,2,N2,1
7233,2,N2,1
7234,2,N2,1
7235,2,N2,1
7236,2,N2,1
7237,2,N2,1
7238,2,N2,1
7239,2,N2,1
7240,2,N2,1
7241,2,N2,1
7242,2,N2,1
7243,2,N2,1
7244,2,N2,1
7245,3,N3,1
7246,3,N3,1
7247,3,N3,1
7248,3,N3,1
7249,3,N3,1
7250,2,N2,1
7251,2,N2,1
7252,2,N2,1
7253,2,N2,1
7254,2,N2,1
7255,2,N2,1
7256,2,N2,1
7257,2,N2,1
7258,2,N2,1
7259,2,N2,1
7260,2,N2,1
7261,2,N2,1
7262,2,N2,1
7263,2,N2,1
7264,2,N2,1
7265,2,N2,1
7266,2,N2,1
7267,2,N2,1
7268,2,N2,1
7269,2,N2,1
7270,2,N2,1
7271,2,N2,1
7272,2,N2,1
7273,2,N2,1
7274,2,N2,1
7275,2,N2,1
7276,2,N2,1
7277,2,N2,1
7278,2,N2,1
7279,2,N2,1
7280,2,N2,1
7281,2,N2,1
7282,2,N2,1
7283,2,N2,1
7284,2,N2,1
7285,2,N2,1
7286,2,N2,1
7287,2,N2,1
7288,3,N3,1
7289,3,N3,1
7290,3,N3,1
7291,3,N3,1
7292,0,Awake,1
7293,0,Awake,1
7294,0,Awake,1
7295,0,Awake,1
7296,3,N3,1
7297,3,N3,1
7298,3,N3,1
7299,3,N3,1
7300,0,Awake,1
7301,0,Awake,1
7302,0,Awake,1
7303,0,Awake,1
7304,0,Awake,1
7305,0,Awake,1
7306,0,Awake,1
7307,0,Awake,1
7308,3,N3,1
7309,3,N3,1
7310,3,N3,1
7311,3,N3,1
7312,3,N3,1
7313,3,N3,1
7314,3,N3,1
7315,3,N3,1
7316,3,N3,1
7317,3,N3,1
7318,3,N3,1
7319,3,N3,1
7320,3,N3,1
7321,3,N3,1
7322,3,N3,1
7323,3,N3,1
7324,3,N3,1
7325,3,N3,1
7326,3,N3,1
7327,3,N3,1
7328,3,N3,1
7329,3,N3,1
7330,3,N3,1
7331,3,N3,1
7332,3,N3,1
7333,3,N3,1
7334,3,N3,1
7335,3,N3,1
7336,3,N3,1
7337,3,N3,1
7338,3,N3,1
7339,2,N2,1
7340,2,N2,1
7341,3,N3,1
7342,3,N3,1
7343,3,N3,1
7344,3,N3,1
7345,3,N3,1
7346,3,N3,1
7347,3,N3,1
7348,3,N3,1
7349,3,N3,1
7350,3,N3,1
7351,2,N2,1
7352,2,N2,1
7353,2,N2,1
7354,2,N2,1
7355,2,N2,1
7356,3,N3,1
7357,3,N3,1
7358,3,N3,1
7359,3,N3,1
7360,3,N3,1
7361,3,N3,1
7362,3,N3,1
7363,3,N3,1
7364,3,N3,1
7365,3,N3,1
7366,0,Awake,1
7367,0,Awake,1
7368,0,Awake,1
7369,0,Awake,1
7370,0,Awake,1
7371,0,Awake,1
7372,0,Awake,1
7373,0,Awake,1
7374,0,Awake,1
7375,0,Awake,1
7376,0,Awake,1
7377,0,Awake,1
7378,0,Awake,1
7379,0,Awake,1
7380,0,Awake,1
7381,0,Awake,1
7382,3,N3,1
7383,3,N3,1
7384,3,N3,1
7385,3,N3,1
7386,3,N3,1
7387,3,N3,1
7388,3,N3,1
7389,3,N3,1
7390,3,N3,1
7391,3,N3,1
7392,3,N3,1
7393,2,N2,1
7394,2,N2,1
7395,0,Awake,1
7396,0,Awake,1
7397,0,Awake,1
7398,2,N2,1
7399,2,N2,1
7400,2,N2,1
7401,2,N2,1
7402,2,N2,1
7403,2,N2,1
7404,2,N2,1
7405,2,N2,1
7406,2,N2,1
7407,2,N2,1
7408,2,N2,1
7409,2,N2,1
7410,2,N2,1
7411,2,N2,1
7412,2,N2,1
7413,2,N2,1
7414,2,N2,1
7415,2,N2,1
7416,2,N2,1
7417,2,N2,1
7418,2,N2,1
7419,2,N2,1
7420,2,N2,1
7421,2,N2,1
7422,2,N2,1
7423,2,N2,1
7424,2,N2,1
7425,2,N2,1
7426,2,N2,1
7427,2,N2,1
7428,2,N2,1
7429,2,N2,1
7430,0,Awake,1
7431,0,Awake,1
7432,0,Awake,1
7433,0,Awake,1
7434,0,Awake,1
7435,0,Awake,1
7436,2,N2,1
7437,2,N2,1
7438,2,N2,1
7439,2,N2,1
7440,2,N2,1
7441,2,N2,1
7442,2,N2,1
7443,2,N2,1
7444,2,N2,1
7445,2,N2,1
7446,2,N2,1
7447,2,N2,1
7448,2,N2,1
7449,2,N2,1
7450,2,N2,1
7451,2,N2,1
7452,2,N2,1
7453,2,N2,1
7454,2,N2,1
7455,2,N2,1
7456,2,N2,1
7457,2,N2,1
7458,2,N2,1
7459,2,N2,1
7460,2,N2,1
7461,3,N3,1
7462,3,N3,1
7463,3,N3,1
7464,3,N3,1
7465,3,N3,1
7466,3,N3,1
7467,3,N3,1
7468,0,Awake,1
7469,0,Awake,1
7470,0,Awake,1
7471,0,Awake,1
7472,0,Awake,1
7473,0,Awake,1
7474,0,Awake,1
7475,0,Awake,1
7476,0,Awake,1
7477,0,Awake,1
7478,0,Awake,1
7479,0,Awake,1
7480,0,Awake,1
7481,0,Awake,1
7482,0,Awake,1
7483,0,Awake,1
7484,0,Awake,1
7485,0,Awake,1
7486,0,Awake,1
7487,0,Awake,1
7488,3,N3,1
7489,3,N3,1
7490,3,N3,1
7491,3,N3,1
7492,3,N3,1
7493,3,N3,1
7494,3,N3,1
7495,3,N3,1
7496,3,N3,1
7497,3,N3,1
7498,3,N3,1
7499,3,N3,1
7500,3,N3,1
7501,3,N3,1
7502,2,N2,1
7503,3,N3,1
7504,3,N3,1
7505,3,N3,1
7506,3,N3,1
7507,3,N3,1
7508,3,N3,1
7509,3,N3,1
7510,3,N3,1
7511,3,N3,1
7512,3,N3,1
7513,3,N3,1
7514,3,N3,1
7515,3,N3,1
7516,3,N3,1
7517,3,N3,1
7518,3,N3,1
7519,3,N3,1
7520,3,N3,1
7521,3,N3,1
7522,3,N3,1
7523,3,N3,1
7524,3,N3,1
7525,3,N3,1
7526,3,N3,1
7527,3,N3,1
7528,3,N3,1
7529,3,N3,1
7530,3,N3,1
7531,3,N3,1
7532,3,N3,1
7533,3,N3,1
7534,3,N3,1
7535,3,N3,1
7536,3,N3,1
7537,3,N3,1
7538,3,N3,1
7539,3,N3,1
7540,0,Awake,1
7541,0,Awake,1
7542,0,Awake,1
7543,0,Awake,1
7544,0,Awake,1
7545,0,Awake,1
7546,0,Awake,1
7547,0,Awake,1
7548,0,Awake,1
7549,0,Awake,1
7550,0,Awake,1
7551,3,N3,1
7552,3,N3,1
7553,3,N3,1
7554,3,N3,1
7555,3,N3,1
7556,3,N3,1
7557,3,N3,1
7558,3,N3,1
7559,3,N3,1
7560,3,N3,1
7561,3,N3,1
7562,3,N3,1
7563,3,N3,1
7564,2,N2,1
7565,2,N2,1
7566,3,N3,1
7567,3,N3,1
7568,3,N3,1
7569,0,Awake,1
7570,0,Awake,1
7571,0,Awake,1
7572,3,N3,1
7573,3,N3,1
7574,3,N3,1
7575,3,N3,1
7576,3,N3,1
7577,3,N3,1
7578,3,N3,1
7579,3,N3,1
7580,2,N2,1
7581,2,N2,1
7582,2,N2,1
7583,2,N2,1
7584,2,N2,1
7585,2,N2,1
7586,2,N2,1
7587,2,N2,1
7588,2,N2,1
7589,2,N2,1
7590,2,N2,1
7591,2,N2,1
7592,2,N2,1
7593,2,N2,1
7594,2,N2,1
7595,2,N2,1
7596,2,N2,1
7597,2,N2,1
7598,2,N2,1
7599,2,N2,1
7600,2,N2,1
7601,2,N2,1
7602,2,N2,1
7603,3,N3,1
7604,3,N3,1
7605,3,N3,1
7606,3,N3,1
7607,3,N3,1
7608,3,N3,1
7609,3,N3,1
7610,3,N3,1
7611,3,N3,1
7612,3,N3,1
7613,3,N3,1
7614,3,N3,1
7615,3,N3,1
7616,3,N3,1
7617,3,N3,1
7618,3,N3,1
7619,3,N3,1
7620,3,N3,1
7621,3,N3,1
7622,3,N3,1
7623,3,N3,1
7624,3,N3,1
7625,3,N3,1
7626,3,N3,1
7627,3,N3,1
7628,3,N3,1
7629,3,N3,1
7630,3,N3,1
7631,3,N3,1
7632,3,N3,1
7633,3,N3,1
7634,3,N3,1
7635,3,N3,1
7636,2,N2,1
7637,2,N2,1
7638,2,N2,1
7639,2,N2,1
7640,0,Awake,1
7641,0,Awake,1
7642,0,Awake,1
7643,2,N2,1
7644,3,N3,1
7645,3,N3,1
7646,3,N3,1
7647,3,N3,1
7648,3,N3,1
7649,2,N2,1
7650,2,N2,1
7651,2,N2,1
7652,2,N2,1
7653,2,N2,1
7654,2,N2,1
7655,2,N2,1
7656,2,N2,1
7657,2,N2,1
7658,2,N2,1
7659,2,N2,1
7660,0,Awake,1
7661,0,Awake,1
7662,0,Awake,1
7663,0,Awake,1
7664,0,Awake,1
7665,0,Awake,1
7666,2,N2,1
7667,2,N2,1
7668,2,N2,1
7669,2,N2,1
7670,2,N2,1
7671,2,N2,1
7672,2,N2,1
7673,3,N3,1
7674,3,N3,1
7675,3,N3,1
7676,3,N3,1
7677,3,N3,1
7678,3,N3,1
7679,3,N3,1
7680,3,N3,1
7681,3,N3,1
7682,3,N3,1
7683,3,N3,1
7684,3,N3,1
7685,3,N3,1
7686,3,N3,1
7687,3,N3,1
7688,3,N3,1
7689,3,N3,1
7690,3,N3,1
7691,3,N3,1
7692,3,N3,1
7693,3,N3,1
7694,3,N3,1
7695,3,N3,1
7696,3,N3,1
7697,3,N3,1
7698,3,N3,1
7699,3,N3,1
7700,3,N3,1
7701,3,N3,1
7702,3,N3,1
7703,3,N3,1
7704,3,N3,1
7705,3,N3,1
7706,3,N3,1
7707,3,N3,1
7708,3,N3,1
7709,3,N3,1
7710,3,N3,1
7711,3,N3,1
7712,3,N3,1
7713,3,N3,1
7714,3,N3,1
7715,3,N3,1
7716,3,N3,1
7717,3,N3,1
7718,3,N3,1
7719,3,N3,1
7720,3,N3,1
7721,3,N3,1
7722,3,N3,1
7723,3,N3,1
7724,3,N3,1
7725,3,N3,1
7726,3,N3,1
7727,3,N3,1
7728,3,N3,1
7729,3,N3,1
7730,3,N3,1
7731,3,N3,1
7732,3,N3,1
7733,3,N3,1
7734,3,N3,1
7735,3,N3,1
7736,3,N3,1
7737,3,N3,1
7738,3,N3,1
7739,3,N3,1
7740,3,N3,1
7741,0,Awake,1
7742,0,Awake,1
7743,0,Awake,1
7744,0,Awake,1
7745,0,Awake,1
7746,3,N3,1
7747,3,N3,1
7748,3,N3,1
7749,3,N3,1
7750,3,N3,1
7751,3,N3,1
7752,2,N2,1
7753,2,N2,1
7754,2,N2,1
7755,2,N2,1
7756,2,N2,1
7757,2,N2,1
7758,2,N2,1
7759,2,N2,1
7760,2,N2,1
7761,2,N2,1
7762,2,N2,1
7763,2,N2,1
7764,2,N2,1
7765,2,N2,1
7766,3,N3,1
7767,3,N3,1
7768,3,N3,1
7769,3,N3,1
7770,3,N3,1
7771,3,N3,1
7772,3,N3,1
7773,3,N3,1
7774,3,N3,1
7775,3,N3,1
7776,3,N3,1
7777,3,N3,1
7778,3,N3,1
7779,3,N3,1
7780,3,N3,1
7781,3,N3,1
7782,3,N3,1
7783,3,N3,1
7784,3,N3,1
7785,3,N3,1
7786,3,N3,1
7787,3,N3,1
7788,3,N3,1
7789,3,N3,1
7790,3,N3,1
7791,3,N3,1
7792,3,N3,1
7793,3,N3,1
7794,3,N3,1
7795,3,N3,1
7796,3,N3,1
7797,3,N3,1
7798,3,N3,1
7799,3,N3,1
7800,3,N3,1
7801,3,N3,1
7802,3,N3,1
7803,3,N3,1
7804,3,N3,1
7805,3,N3,1
7806,3,N3,1
7807,3,N3,1
7808,3,N3,1
7809,3,N3,1
7810,3,N3,1
7811,3,N3,1
7812,3,N3,1
7813,3,N3,1
7814,3,N3,1
7815,3,N3,1
7816,3,N3,1
7817,3,N3,1
7818,3,N3,1
7819,3,N3,1
7820,3,N3,1
7821,3,N3,1
7822,3,N3,1
7823,3,N3,1
7824,3,N3,1
7825,3,N3,1
7826,3,N3,1
7827,3,N3,1
7828,3,N3,1
7829,3,N3,1
7830,3,N3,1
7831,3,N3,1
7832,3,N3,1
7833,3,N3,1
7834,3,N3,1
7835,3,N3,1
7836,3,N3,1
7837,3,N3,1
7838,3,N3,1
7839,3,N3,1
7840,3,N3,1
7841,3,N3,1
7842,3,N3,1
7843,3,N3,1
7844,3,N3,1
7845,3,N3,1
7846,3,N3,1
7847,4,REM,1
7848,3,N3,1
7849,3,N3,1
7850,3,N3,1
7851,3,N3,1
7852,3,N3,1
7853,3,N3,1
7854,3,N3,1
7855,3,N3,1
7856,3,N3,1
7857,3,N3,1
7858,3,N3,1
7859,4,REM,1
7860,4,REM,1
7861,4,REM,1
7862,4,REM,1
7863,4,REM,1
7864,4,REM,1
7865,4,REM,1
7866,1,N1,1
7867,1,N1,1
7868,1,N1,1
7869,1,N1,1
7870,1,N1,1
7871,1,N1,1
7872,1,N1,1
7873,1,N1,1
7874,1,N1,1
7875,1,N1,1
7876,3,N3,1
7877,3,N3,1
7878,3,N3,1
7879,3,N3,1
7880,4,REM,1
7881,4,REM,1
7882,4,REM,1
7883,4,REM,1
7884,4,REM,1
7885,4,REM,1
7886,4,REM,1
7887,4,REM,1
7888,4,REM,1
7889,4,REM,1
7890,4,REM,1
7891,4,REM,1
7892,4,REM,1
7893,4,REM,1
7894,4,REM,1
7895,4,REM,1
7896,3,N3,1
7897,3,N3,1
7898,3,N3,1
7899,3,N3,1
7900,3,N3,1
7901,3,N3,1
7902,3,N3,1
7903,3,N3,1
7904,3,N3,1
7905,3,N3,1
7906,3,N3,1
7907,3,N3,1
7908,3,N3,1
7909,3,N3,1
7910,3,N3,1
7911,3,N3,1
7912,0,Awake,1
7913,0,Awake,1
7914,0,Awake,1
7915,0,Awake,1
7916,0,Awake,1
7917,0,Awake,1
7918,3,N3,1
7919,3,N3,1
7920,3,N3,1
7921,3,N3,1
7922,3,N3,1
7923,3,N3,1
7924,3,N3,1
7925,3,N3,1
7926,3,N3,1
7927,3,N3,1
7928,3,N3,1
7929,3,N3,1
7930,3,N3,1
7931,3,N3,1
7932,3,N3,1
7933,3,N3,1
7934,3,N3,1
7935,3,N3,1
7936,3,N3,1
7937,3,N3,1
7938,3,N3,1
7939,3,N3,1
7940,3,N3,1
7941,3,N3,1
7942,3,N3,1
7943,3,N3,1
7944,3,N3,1
7945,3,N3,1
7946,3,N3,1
7947,3,N3,1
7948,3,N3,1
7949,3,N3,1
7950,3,N3,1
7951,3,N3,1
7952,3,N3,1
7953,4,REM,1
7954,4,REM,1
7955,4,REM,1
7956,4,REM,1
7957,4,REM,1
7958,4,REM,1
7959,4,REM,1
7960,3,N3,1
7961,3,N3,1
7962,3,N3,1
7963,3,N3,1
7964,3,N3,1
7965,3,N3,1
7966,3,N3,1
7967,3,N3,1
7968,3,N3,1
7969,3,N3,1
7970,2,N2,1
7971,2,N2,1
7972,2,N2,1
7973,2,N2,1
7974,2,N2,1
7975,3,N3,1
7976,3,N3,1
7977,3,N3,1
7978,3,N3,1
7979,3,N3,1
7980,3,N3,1
7981,3,N3,1
7982,3,N3,1
7983,3,N3,1
7984,3,N3,1
7985,2,N2,1
7986,2,N2,1
7987,2,N2,1
7988,2,N2,1
7989,2,N2,1
7990,2,N2,1
7991,2,N2,1
7992,2,N2,1
7993,2,N2,1
7994,2,N2,1
7995,2,N2,1
7996,2,N2,1
7997,2,N2,1
7998,2,N2,1
7999,2,N2,1
8000,2,N2,1
8001,2,N2,1
8002,2,N2,1
8003,3,N3,1
8004,3,N3,1
8005,3,N3,1
8006,3,N3,1
8007,3,N3,1
8008,3,N3,1
8009,3,N3,1
8010,3,N3,1
8011,3,N3,1
8012,3,N3,1
8013,3,N3,1
8014,3,N3,1
8015,3,N3,1
8016,0,Awake,1
8017,0,Awake,1
8018,0,Awake,1
8019,0,Awake,1
8020,0,Awake,1
8021,0,Awake,1
8022,3,N3,1
8023,3,N3,1
8024,3,N3,1
8025,3,N3,1
8026,3,N3,1
8027,0,Awake,1
8028,0,Awake,1
8029,0,Awake,1
8030,3,N3,1
8031,3,N3,1
8032,4,REM,1
8033,4,REM,1
8034,4,REM,1
8035,4,REM,1
8036,4,REM,1
8037,4,REM,1
8038,4,REM,1
8039,3,N3,1
8040,3,N3,1
8041,3,N3,1
8042,3,N3,1
8043,3,N3,1
8044,3,N3,1
8045,3,N3,1
8046,3,N3,1
8047,3,N3,1
8048,3,N3,1
8049,3,N3,1
8050,3,N3,1
